ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Customer_Tenure_Days,Web_Conversion_Rate,Income_Group,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,KMeans_Cluster,Cluster_Name,PCA1,PCA2,Segment
7369,1981,Postgraduate,Partner,36959.0,1,0,2013-10-02,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,33,1,2,62,5,0,455,0.25,Mid-Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-1.9272471327003866,-0.48093921035311604,Budget Families
2574,1977,Postgraduate,Partner,61996.0,0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,1,37,1,2,1230,18,3,699,1.2,Mid-High,3,3,4,10,Loyal Customers,2,Cluster 2 - VIP Champions,2.3828623140102945,-0.060828738245541115,VIP Champions
8159,1968,Graduate,Partner,51287.0,1,1,2014-04-01,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,46,2,3,182,8,0,274,0.5714285714285714,Mid-Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.3607986448511036,0.8835562836100116,Budget Families
1160,1970,Graduate,Partner,13260.0,1,1,2013-08-23,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,0,44,2,3,49,6,0,495,0.375,Low,3,2,1,6,At Risk,0,Cluster 0 - Budget Families,-2.6333663293947,1.1062487676544424,Budget Families
10242,1966,Postgraduate,Partner,47472.0,1,1,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,48,2,3,75,6,0,471,0.4,Mid-Low,3,2,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.997108885523503,0.1903684877524476,Budget Families
5253,1956,Postgraduate,Partner,54603.0,1,1,2013-07-09,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,58,2,3,227,10,0,540,0.5714285714285714,Mid-High,1,2,2,5,At Risk,3,Cluster 3 - Deal-Seeking Families,-1.0285623444241216,2.0897260515638165,Deal-Seeking Families
5966,1974,Postgraduate,Partner,45207.0,1,1,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,40,2,3,215,10,1,781,0.5,Mid-Low,2,2,2,6,At Risk,3,Cluster 3 - Deal-Seeking Families,-1.1123397187431185,1.3046419023977596,Deal-Seeking Families
5314,1951,Graduate,Partner,40689.0,0,1,2013-03-18,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,63,1,2,444,13,0,653,0.875,Mid-Low,2,3,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.421088619306297,2.3136915502895543,Deal-Seeking Families
5081,1967,Undergraduate,Partner,47821.0,1,1,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,47,2,3,47,4,0,437,0.125,Mid-Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.23296511245652,-0.37568542489589,Budget Families
5123,1951,Postgraduate,Partner,27450.0,0,0,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,63,0,1,143,6,0,625,0.2857142857142857,Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-1.4833895484712387,-1.4825919271907182,Budget Families
5756,1983,Graduate,Partner,39453.0,1,0,2014-04-03,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,31,1,2,55,5,0,272,0.3333333333333333,Mid-Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-1.8802074253162147,-0.4784749016844996,Budget Families
8036,1971,Undergraduate,Partner,26850.0,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,43,2,3,63,7,0,257,0.5,Low,4,2,1,7,Potential Loyalists,0,Cluster 0 - Budget Families,-2.2611863032388566,0.9639873318012476,Budget Families
9058,1955,Graduate,Alone,79800.0,0,0,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,1,59,0,1,1867,21,3,829,1.6666666666666667,High,2,4,4,10,Loyal Customers,2,Cluster 2 - VIP Champions,4.694653744467182,-1.562244090242678,VIP Champions
5057,1961,Postgraduate,Partner,61794.0,0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,53,1,2,611,18,0,473,2.0,Mid-High,2,3,3,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,0.6173200311144259,0.13802399110951794,Affluent Loyalists
254,1955,Graduate,Partner,53863.0,0,1,2014-05-17,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0,59,1,2,473,15,1,228,1.0,Mid-High,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.4142574241332506,0.5702511085159545,Deal-Seeking Families
4179,1959,Graduate,Partner,24221.0,0,0,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,55,0,1,55,5,0,498,0.25,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-1.7881944869562958,-1.6308792174242652,Budget Families
3710,1984,Postgraduate,Alone,39684.0,1,0,2012-10-12,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,30,1,2,81,5,0,810,0.2857142857142857,Mid-Low,3,1,2,6,At Risk,0,Cluster 0 - Budget Families,-1.7172248768840856,-0.4928693050888566,Budget Families
7627,1975,Postgraduate,Partner,92163.0,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,1,39,0,1,2086,21,2,749,2.5,High,3,4,4,11,Champions,2,Cluster 2 - VIP Champions,4.761806668593194,-1.7039896793428873,VIP Champions
4501,1965,Postgraduate,Alone,69882.0,0,0,2013-11-10,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,49,0,1,1478,19,0,416,3.0,High,1,4,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.1898923654643303,-1.0517567167901873,Affluent Loyalists
6424,1977,Graduate,Partner,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,37,1,2,49,4,0,335,0.25,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.1836860957795006,-1.044455168673923,Budget Families
3075,1972,Postgraduate,Partner,59973.0,0,0,2013-09-11,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0,42,0,1,382,14,0,476,3.0,Mid-High,3,3,2,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,0.4067168228381448,-1.1512911822037306,Affluent Loyalists
4992,1975,Postgraduate,Partner,17459.0,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1,39,1,2,69,6,0,468,0.42857142857142855,Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-2.024379468915627,0.05315568043721408,Budget Families
5252,1969,Graduate,Alone,23910.0,1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,45,1,2,67,5,0,796,0.2857142857142857,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.1696243674272337,-0.8356540720060173,Budget Families
7444,1969,Postgraduate,Partner,42169.0,1,1,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0,45,2,3,30,4,0,438,0.125,Mid-Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.3838991484434304,-0.013428579137222717,Budget Families
6919,1978,Undergraduate,Partner,26224.0,1,0,2013-06-04,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,36,1,2,63,6,0,575,0.3333333333333333,Low,3,2,1,6,At Risk,0,Cluster 0 - Budget Families,-1.960458278286972,-0.08204819351420711,Budget Families
3537,1981,Graduate,Partner,31089.0,1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,33,1,2,79,7,0,866,0.375,Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-1.810005984926167,0.09637197101260099,Budget Families
10277,1961,Graduate,Alone,30081.0,0,1,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,53,1,2,42,4,0,678,0.14285714285714285,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.2493492527342314,-1.033973802257526,Budget Families
2453,1960,Graduate,Partner,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,54,1,2,819,20,0,852,1.0,Mid-High,1,4,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.879195827271745,0.7078288059801658,Deal-Seeking Families
7972,1955,Graduate,Alone,72906.0,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,59,0,1,1151,16,0,470,3.0,High,1,3,4,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,1.3855788751138276,-1.1242575416858522,Affluent Loyalists
895,1948,Postgraduate,Partner,61467.0,0,2,2012-12-09,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,66,2,3,594,17,0,752,1.0,Mid-High,2,3,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.006910780278738176,1.2856664257420336,Deal-Seeking Families
1177,1966,Postgraduate,Partner,49618.0,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,48,2,3,129,7,0,704,0.42857142857142855,Mid-Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-1.6189096106936622,1.119786034167032,Budget Families
7141,1986,Postgraduate,Alone,21888.0,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,28,1,2,213,8,0,732,0.5,Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.4844826444379131,0.7612370312739117,Budget Families
7232,1973,Graduate,Alone,42429.0,0,1,2014-02-11,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,41,1,2,67,5,0,323,0.2,Mid-Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-1.7773524843019775,-0.6097982429084384,Budget Families
8477,1956,Graduate,Alone,26150.0,2,1,2013-03-11,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,58,3,4,28,4,0,660,0.14285714285714285,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-3.0442992100018023,0.29892493716465335,Budget Families
2457,1975,Undergraduate,Partner,30801.0,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,39,1,2,45,4,0,796,0.14285714285714285,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.2497726048788484,-0.6629109745054217,Budget Families
988,1965,Graduate,Partner,81168.0,0,0,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,49,0,1,1193,17,1,238,2.0,High,1,3,4,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,2.3580325825607504,-0.9411291987769795,Affluent Loyalists
7930,1969,Postgraduate,Alone,26877.0,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,45,0,1,268,10,0,499,0.5,Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-1.047515243606881,-0.8483869907583114,Budget Families
4587,1944,Postgraduate,Alone,45006.0,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,70,0,1,266,11,0,531,1.0,Mid-Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-0.5959150826386278,-1.196554150471831,Budget Families
6682,1973,Undergraduate,Partner,18978.0,1,0,2012-12-11,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,41,1,2,37,4,0,750,0.125,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.477930735007364,-1.0204857744662654,Budget Families
6222,1967,Graduate,Partner,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,47,3,4,37,5,0,429,0.2857142857142857,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.9547114952705886,0.8305975287093372,Budget Families
10299,1969,Postgraduate,Alone,48240.0,0,0,2012-11-09,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1,45,0,1,882,22,0,782,1.2,Mid-Low,2,4,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.2231433332471706,0.25260594702008,Affluent Loyalists
3083,1974,Graduate,Partner,45837.0,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,40,2,3,373,13,0,523,0.8571428571428571,Mid-Low,1,3,2,6,At Risk,3,Cluster 3 - Deal-Seeking Families,-0.6606927677693365,2.087949453134801,Deal-Seeking Families
8953,1965,Postgraduate,Alone,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,49,3,4,35,4,0,604,0.125,Mid-Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.853040085538495,0.6812090865091729,Budget Families
1503,1976,Postgraduate,Partner,94440.31999999999,1,1,2013-06-03,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,38,2,3,107,1,0,576,0.0,High,3,1,2,6,At Risk,0,Cluster 0 - Budget Families,-1.5247549986500917,-1.0210220116497157,Budget Families
8650,1978,Graduate,Alone,54162.0,1,1,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,36,2,3,42,4,0,653,0.25,Mid-High,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.110878009966712,-0.3898622449358709,Budget Families
10862,1960,Postgraduate,Partner,30522.0,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,54,1,2,326,12,0,866,0.5,Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.3079357154427698,0.6638070674679343,Budget Families
2782,1961,Postgraduate,Partner,54456.0,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,53,1,2,404,14,0,538,1.0,Mid-High,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,-0.16290279163279392,0.6788460397663713,Deal-Seeking Families
6941,1971,Graduate,Alone,31632.0,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,43,0,1,95,5,0,535,0.2857142857142857,Low,1,1,2,4,Lost / Inactive,0,Cluster 0 - Budget Families,-1.4912702106109468,-1.4958844741692747,Budget Families
10972,1949,Graduate,Alone,72298.0,0,0,2014-03-10,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,65,0,1,939,13,2,296,4.0,High,2,3,3,8,Potential Loyalists,2,Cluster 2 - VIP Champions,1.7161535307195888,-1.604933994101449,VIP Champions
10708,1978,Undergraduate,Alone,36975.0,1,0,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,36,1,2,33,4,0,368,0.14285714285714285,Mid-Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.111322777375015,-1.0272651553762728,Budget Families
6583,1955,Undergraduate,Partner,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,59,0,1,981,20,1,576,2.0,High,2,4,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.775699912203784,-0.8617897105916711,Affluent Loyalists
3641,1976,Graduate,Partner,13624.0,1,0,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,38,1,2,36,5,0,710,0.3333333333333333,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.4181416267928753,-0.44836696479459226,Budget Families
10156,1975,Graduate,Alone,84196.0,0,1,2013-06-03,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,39,1,2,1237,19,0,576,2.6666666666666665,High,2,4,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.0882775298717355,0.3105951090481899,Affluent Loyalists
4299,1960,Graduate,Partner,70971.0,0,1,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1,54,1,2,1825,27,0,831,1.5714285714285714,High,3,4,4,11,Champions,1,Cluster 1 - Affluent Loyalists,4.003831193792407,3.1606519566052134,Affluent Loyalists
3469,1977,Postgraduate,Alone,34487.0,1,1,2012-09-06,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,37,2,3,103,6,0,846,0.3333333333333333,Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-2.13377042908713,0.7380625914885985,Budget Families
5063,1977,Graduate,Alone,28769.0,1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,37,1,2,191,9,0,743,0.4444444444444444,Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-1.385964162176845,0.29911544818052294,Budget Families
10727,1970,Postgraduate,Partner,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,44,1,2,1586,23,0,407,0.875,High,3,4,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.0186442487367544,0.6466195424780521,Affluent Loyalists
9624,1958,Postgraduate,Partner,65488.0,0,0,2014-06-13,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,56,0,1,963,13,0,201,3.0,Mid-High,3,3,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,0.8971998163278387,-1.2127606002396183,Affluent Loyalists
5156,1970,Undergraduate,Partner,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,44,1,2,889,21,0,350,1.5,Mid-High,4,4,3,11,Champions,3,Cluster 3 - Deal-Seeking Families,1.058302951397548,1.591078786392246,Deal-Seeking Families
4376,1960,Undergraduate,Alone,32218.0,0,0,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1,54,0,1,93,6,1,319,0.2857142857142857,Low,3,2,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.0668266328166847,-1.7651889424623297,Budget Families
8923,1973,Graduate,Alone,83917.0,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1,41,0,1,1587,20,0,622,2.0,High,4,4,4,12,Champions,1,Cluster 1 - Affluent Loyalists,2.954815770927463,-0.6468508932703585,Affluent Loyalists
8461,1962,Graduate,Alone,46102.0,2,1,2014-03-10,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,52,3,4,16,3,0,296,0.14285714285714285,Mid-Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.7177753417469246,0.23162930363410125,Budget Families
6945,1952,Graduate,Alone,84574.0,0,0,2013-06-04,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,62,0,1,1375,31,0,575,1.8,High,2,4,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,4.4242078230796125,0.12788659904433775,Affluent Loyalists
944,1962,Graduate,Partner,56181.0,0,1,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,52,1,2,393,13,0,722,1.0,Mid-High,4,3,2,9,Loyal Customers,0,Cluster 0 - Budget Families,-0.2563905169754861,-0.39282952026698625,Budget Families
1907,1950,Postgraduate,Alone,63120.0,0,1,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,64,1,2,1477,21,0,824,1.1428571428571428,Mid-High,2,4,4,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,1.8973433126961403,1.8625008296431305,Deal-Seeking Families
701,1971,Graduate,Partner,73691.0,0,1,2013-11-06,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,43,1,2,1179,16,1,420,3.0,High,2,3,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.4710009974329064,0.05873055556376512,Affluent Loyalists
3856,1960,Graduate,Partner,63381.0,0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,54,1,2,1005,22,0,817,2.0,Mid-High,1,4,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,1.3095347620168678,0.9803226951401568,Deal-Seeking Families
4149,1948,Postgraduate,Partner,76140.0,0,0,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,66,0,1,1348,20,0,232,2.5,High,2,4,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.7913604657003757,-0.7571067178895797,Affluent Loyalists
2131,1959,Postgraduate,Alone,62859.0,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,55,1,2,1307,19,0,731,1.5,Mid-High,3,4,4,11,Champions,3,Cluster 3 - Deal-Seeking Families,1.7667795693982749,1.574507539976027,Deal-Seeking Families
2942,1964,Graduate,Alone,45906.0,0,1,2013-05-07,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,50,1,2,486,13,1,603,1.0,Mid-Low,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.351541619938349,-0.14206206988885128,Deal-Seeking Families
1173,1947,Postgraduate,Partner,77632.0,0,0,2013-03-10,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,67,0,1,2252,12,2,661,2.0,High,2,2,4,8,Potential Loyalists,2,Cluster 2 - VIP Champions,2.619447634403171,-1.689731006012439,VIP Champions
4381,1971,Postgraduate,Partner,46463.0,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,43,2,3,235,10,0,500,0.5,Mid-Low,2,2,2,6,At Risk,3,Cluster 3 - Deal-Seeking Families,-1.4682821915686448,2.3145930607973253,Deal-Seeking Families
4611,1970,Graduate,Partner,94440.31999999999,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1,44,0,1,1724,30,2,709,3.0,High,3,4,4,11,Champions,2,Cluster 2 - VIP Champions,5.135462122341406,-0.843771130810477,VIP Champions
3376,1970,Postgraduate,Alone,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,44,1,2,235,10,0,383,0.75,Mid-High,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-0.8403545175074442,-0.6103462234695612,Budget Families
4679,1977,Postgraduate,Partner,78710.0,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,37,1,2,1092,25,0,222,1.75,High,3,4,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.376727117513861,1.0887473317806942,Affluent Loyalists
10928,1958,Graduate,Partner,66886.0,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,56,1,2,599,15,0,471,1.4,Mid-High,3,3,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.4350305419200543,0.46192588954757535,Deal-Seeking Families
4248,1960,Postgraduate,Alone,94440.31999999999,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,54,0,1,2008,19,1,317,4.0,High,4,4,4,12,Champions,1,Cluster 1 - Affluent Loyalists,3.4340927104843013,-1.6223652317505517,Affluent Loyalists
6728,1985,Graduate,Partner,29103.0,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,29,1,2,48,4,0,856,0.1111111111111111,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.2797328245023767,-0.6551544411037229,Budget Families
6661,1974,Graduate,Partner,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,40,1,2,1174,27,0,871,1.5,Mid-High,2,4,4,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,2.534801208771773,2.191256996346031,Deal-Seeking Families
4725,1950,Postgraduate,Partner,50616.0,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,64,1,2,67,6,0,262,0.5,Mid-Low,2,2,1,5,At Risk,0,Cluster 0 - Budget Families,-1.5349350610875196,-0.9720524572341237,Budget Families
3277,1955,Graduate,Alone,49431.0,0,1,2012-08-03,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,59,1,2,365,13,0,880,0.875,Mid-Low,4,3,2,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,-0.22837391783933267,0.41734211149131645,Deal-Seeking Families
5555,1975,Graduate,Alone,94440.31999999999,0,0,2014-02-07,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,6,0,0,327,0.0,High,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-0.9463016553246691,-2.336521383127581,Budget Families
2564,1953,Graduate,Partner,61278.0,0,1,2014-01-04,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,61,1,2,165,8,0,361,0.5,Mid-High,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-0.9002627680002081,-0.25960932329806563,Budget Families
946,1958,Undergraduate,Partner,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,56,0,1,210,9,0,830,0.5,Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-1.1592747145333404,-0.866144612837536,Budget Families
3867,1947,Postgraduate,Partner,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,67,1,2,1095,25,0,487,2.25,High,3,4,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.0994674299149603,0.6346359506101069,Affluent Loyalists
6940,1966,Postgraduate,Alone,46734.0,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,48,3,4,223,8,1,436,0.5,Mid-Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-1.3927315875147745,1.5363971555997908,Budget Families
55,1963,Graduate,Partner,56253.0,0,1,2012-12-07,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,51,1,2,597,18,0,754,1.1666666666666667,Mid-High,1,3,3,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.5225579846463114,1.3254484802293613,Deal-Seeking Families
7093,1985,Graduate,Partner,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,29,1,2,22,3,0,412,0.0,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.6413606975893176,-1.1767985896906117,Budget Families
